,close,high,low,p_change,open,pre_close,volume,date,date_week,key,atr21,atr14,n1_high,n2_low,signal,keep,benchmark_profit,trend_profit
2013-09-12,164.93,166.76,160.51,0.862,164.0,163.52,6150770,20130912,3,36,7.752439848916098,7.4324378754525435,173.7,148.14,,0.0,0.008585834444721236,0.0
2013-09-13,165.54,166.37,162.16,0.37,162.77,164.93,5409238,20130913,4,37,7.421553665857101,7.000902788592127,173.7,155.0,,0.0,0.0036917159971886515,0.0
2013-09-16,166.58,170.85,165.85,0.628,168.0,165.54,7590971,20130916,0,38,7.281648472426149,6.856237165140737,173.7,158.51,,0.0,0.006262817049944751,0.0
2013-09-17,166.23,168.42,163.36,-0.21,165.08,166.58,5500501,20130917,1,39,7.0751171344035315,6.615953989532884,173.7,158.51,,0.0,-0.0021033029598266457,-0.0
2013-09-18,166.218,167.45,164.2,-0.006999999999999999,167.07,166.23,5435845,20130918,2,40,6.720251271508364,6.1658859936358335,173.7,158.51,,0.0,-7.219174129613393e-05,-0.0
2013-09-19,177.92,180.47,169.08,7.04,170.8,166.218,15592148,20130919,3,41,7.416579942660003,7.24508234737654,180.47,158.51,,0.0,0.06803383125614565,0.0
2013-09-20,183.39,185.83,178.56,3.074,178.9,177.92,13400013,20130920,4,42,8.54396943688431,8.897518401004708,185.83,158.51,,0.0,0.030281021646526192,0.0
2013-09-23,181.11,185.48,177.11,-1.2429999999999999,184.48,183.39,8189816,20130923,0,43,8.52791170414719,8.827052755957373,185.83,158.51,,0.0,-0.012510451232299134,-0.0
2013-09-24,182.33,184.96,177.65,0.674,179.14,181.11,6281115,20130924,1,44,8.415652348412952,8.624455478045327,185.83,158.51,,0.0,0.006713650574668697,0.0
2013-09-25,185.238,186.3,180.5,1.595,183.56,182.33,8250216,20130925,2,45,8.174862639402296,8.247339413320578,186.3,158.51,,0.0,0.01582325269900612,0.0
2013-09-26,188.64,189.68,185.61,1.837,186.7,185.238,6621092,20130926,3,46,8.099015153388956,8.127550455431262,189.68,158.51,1.0,0.0,0.018198952038941445,0.0
2013-09-27,190.9,191.28,186.43,1.198,187.52,188.64,5922535,20130927,4,47,7.910066194418747,7.849187652610888,191.28,158.51,1.0,1.0,0.011909293942641218,0.011909293942641218
2013-09-30,193.37,194.5,188.0,1.294,189.0,190.9,8934241,20130930,0,48,7.780665824507151,7.669133726632006,194.5,160.51,1.0,1.0,0.012855721330798524,0.012855721330798524
2013-10-01,193.0,194.23,188.37,-0.191,193.96,193.37,7761129,20131001,1,49,7.604559671163149,7.42772737818617,194.5,160.51,,1.0,-0.0019152631576149128,-0.0019152631576149128
2013-10-02,180.95,191.83,175.4,-6.244,188.59,193.0,20768678,20131002,2,50,8.554226781033664,8.834315698858223,194.5,160.51,,1.0,-0.06446943889513418,-0.06446943889513418
2013-10-03,173.31,179.69,168.0,-4.2219999999999995,175.045,180.95,23815171,20131003,3,51,10.05989718153198,10.991005289720873,194.5,162.16,,1.0,-0.043138851548467555,-0.043138851548467555
2013-10-04,180.98,181.18,172.65,4.426,176.4,173.31,14409795,20131004,4,52,9.919919748090875,10.662704360038415,194.5,163.36,,1.0,0.04330462946170334,0.04330462946170334
2013-10-07,183.07,186.73,180.26,1.155,182.46,180.98,11482914,20131007,0,53,10.239971011411532,11.030505820285763,194.5,163.36,,1.0,0.011482065439936079,0.011482065439936079
2013-10-08,174.73,185.93,173.21,-4.556,184.4,183.07,13754658,20131008,1,54,10.466627055368098,11.255857756069444,194.5,164.2,,1.0,-0.04662666801197636,-0.04662666801197636
2013-10-09,168.78,174.99,161.5,-3.405,174.73,174.73,15315369,20131009,2,55,11.480901735710408,12.631531953959469,194.5,161.5,,1.0,-0.03464583362112648,-0.03464583362112648
2013-10-10,172.93,175.75,169.69,2.459,173.09,168.78,8880421,20131010,3,56,10.985928780177066,11.755076331649523,194.5,161.5,,1.0,0.024290796608010354,0.024290796608010354
2013-10-11,178.7,179.28799999999998,171.2,3.3369999999999997,172.75,172.93,8306734,20131011,4,57,10.942307359162504,11.588758148317796,194.5,161.5,,1.0,0.032821533827551354,0.032821533827551354
2013-10-14,179.72,182.5,174.15,0.5710000000000001,175.0,178.7,7766943,20131014,0,58,10.817099807708907,11.319532400270003,194.5,161.5,,1.0,0.005691662036576956,0.005691662036576956
2013-10-15,183.94,188.78900000000002,183.18,2.3480000000000003,185.28,179.72,10976336,20131015,1,59,10.750690811004713,11.155430777115097,194.5,161.5,,1.0,0.02320953327259242,0.02320953327259242
2013-10-16,183.56,187.3,182.09,-0.207,184.9,183.94,8205117,20131016,2,60,10.461583002564833,10.678629527204773,194.5,161.5,,1.0,-0.0020680279479187106,-0.0020680279479187106
2013-10-17,182.8,184.8,180.99,-0.414,183.54,183.56,6703268,20131017,3,61,9.855247879666585,9.762683817142193,194.5,161.5,,1.0,-0.0041489305065830736,-0.0041489305065830736
2013-10-18,183.4,185.96,182.52,0.32799999999999996,184.15,182.8,5928851,20131018,4,62,9.270600898340078,8.919556843351716,194.5,161.5,,1.0,0.003276900802314791,0.003276900802314791
2013-10-21,172.6,183.39,171.0,-5.888999999999999,183.28,183.4,11531451,20131021,0,63,9.554820195808167,9.382331339575913,194.5,161.5,,1.0,-0.060692781173036926,-0.060692781173036926
2013-10-22,171.54,177.78,166.11,-0.614,170.5,172.6,11393748,20131022,1,64,10.259455303491553,10.436783413662663,194.5,161.5,,1.0,-0.006160303087052136,-0.006160303087052136
2013-10-23,164.5,171.81,160.15,-4.104,168.91,171.54,13327639,20131023,2,65,10.458965599582786,10.705233529260678,194.5,160.15,,1.0,-0.0419059053568488,-0.0419059053568488
2013-10-24,173.15,174.5,162.826,5.257999999999999,165.0,164.5,10823707,20131024,3,66,10.569609746456207,10.834411248846797,194.5,160.15,,1.0,0.0512477006430045,0.0512477006430045
2013-10-25,169.66,174.5,166.8,-2.016,174.21,173.15,7593674,20131025,4,67,10.517747582327369,10.723149804364631,194.5,160.15,,1.0,-0.020361836468842355,-0.020361836468842355
2013-10-28,162.86,170.5,162.2,-4.008,170.18,169.66,7838384,20131028,0,68,10.557098066029864,10.753398054855019,194.5,160.15,,1.0,-0.040905498340603356,-0.040905498340603356
2013-10-29,164.47,165.446,153.0,0.9890000000000001,162.76,162.86,14110635,20131029,1,69,11.112610738659116,11.540980132252127,194.5,153.0,,1.0,0.009837246714192383,0.009837246714192383
2013-10-30,159.22,167.68,158.17,-3.1919999999999997,164.63,164.47,8401016,20131030,2,70,10.966750951690138,11.270172306145282,194.5,153.0,,1.0,-0.0324412890927455,-0.0324412890927455
2013-10-31,159.94,162.44,153.3,0.452,155.67,159.22,9338883,20131031,3,71,10.985247493971643,11.256815550892654,194.5,153.0,,1.0,0.004511851243311673,0.004511851243311673
2013-11-01,162.17,165.9,160.41,1.3940000000000001,163.0,159.94,7179930,20131101,4,72,10.593488663832963,10.646555747079537,194.5,153.0,,1.0,0.013846422827539086,0.013846422827539086
2013-11-04,175.2,175.39,164.22,8.035,165.0,162.17,13113794,20131104,0,73,11.035371857521158,11.287031107941207,194.5,153.0,,1.0,0.077283010771008,0.077283010771008
2013-11-05,156.93,157.98,154.3,-10.427999999999999,156.99,175.2,11975,20131105,1,74,10.747384355671393,10.831417017520172,194.5,153.0,,1.0,-0.11012833245166151,-0.11012833245166151
2013-11-06,151.16,160.73,146.355,-3.677,154.81,156.93,31067957,20131106,2,75,12.393798921109731,13.23327350802293,194.5,146.355,0.0,1.0,-0.0374609675693412,-0.0374609675693412
2013-11-07,137.86,140.52,132.33,-8.799,135.0,151.16,1419153,20131107,3,76,13.504175059707526,14.748861882623352,194.5,132.33,0.0,0.0,-0.09210020102378233,-0.0
2013-11-08,144.68,145.39,137.15,4.947,140.98,137.86,653888,20131108,4,77,13.550186324267102,14.650345565444944,194.5,132.33,,0.0,0.04828572962639133,0.0
2013-11-11,139.45,144.84,136.2,-3.615,143.38,144.68,663637,20131111,0,78,13.10356591219166,13.848956290314991,194.23,132.33,,0.0,-0.03681829301039934,-0.0
2013-11-12,138.77,142.33,136.41,-0.488,141.49,139.45,651785,20131112,1,79,12.663936208264424,13.105087514470915,191.83,132.33,,0.0,-0.004888227690578697,-0.0
2013-11-13,138.7,142.37,136.34,-0.05,140.84,138.77,12655682,20131113,2,80,12.06058332720482,12.161733788974033,188.78900000000002,132.33,,0.0,-0.000504559062133341,-0.0
2013-11-14,137.6,140.4,134.11,-0.7929999999999999,138.92,138.7,12202321,20131114,3,81,11.535773103305813,11.378829675928303,188.78900000000002,132.33,,0.0,-0.007962401821542562,-0.0
2013-11-15,135.45,137.95,134.35,-1.5630000000000002,136.85,137.6,9895226,20131115,4,82,10.882281314467015,10.44164587629132,188.78900000000002,132.33,,0.0,-0.015748356968139168,-0.0
2013-11-18,121.58,135.45,119.61,-10.24,135.27,135.45,23132302,20131118,0,83,11.52865308319579,11.448099151346327,188.78900000000002,119.61,0.0,0.0,-0.10803008621052768,-0.0
2013-11-19,126.09,129.0,119.22,3.7089999999999996,119.43,121.58,19812192,20131119,1,84,11.956177850897596,12.085689257528696,188.78900000000002,119.22,,0.0,0.0364234553645586,0.0
2013-11-20,121.11,127.45,119.06,-3.95,126.08,126.09,13846458,20131120,2,85,11.631890501175857,11.592928461853171,188.78900000000002,119.06,,0.0,-0.040296714152175894,-0.0
2013-11-21,122.1,124.789,120.25,0.8170000000000001,122.89,121.11,11901353,20131121,3,86,11.105223062168537,10.825868327796078,188.78900000000002,119.06,,0.0,0.008141157583699866,0.0
2013-11-22,121.38,122.75,117.93,-0.59,121.58,122.1,11101874,20131122,4,87,10.533708989495429,10.025083164520044,188.78900000000002,117.93,,0.0,-0.005914260708949857,-0.0
2013-11-25,120.84,125.84,120.3,-0.445,124.5,121.38,10274048,20131125,0,88,10.079641435550407,9.427070315778986,188.78900000000002,117.93,,0.0,-0.004458763889237787,-0.0
2013-11-26,120.5,122.72,116.1,-0.281,119.38,120.84,13884922,20131126,1,89,9.765069370032325,9.052793318943014,187.3,116.1,,0.0,-0.00281760358776162,-0.0
2013-11-27,126.94,126.95,119.52,5.343999999999999,121.31,120.5,12365234,20131127,2,90,9.552754007926225,8.836420398069906,185.96,116.1,,0.0,0.052064780947614304,0.0
2013-11-29,127.28,130.59,126.98,0.268,129.77,126.94,9716219,20131129,4,91,9.601602151040481,9.00356466524018,185.96,116.1,,0.0,0.0026748501512073386,0.0
2013-12-02,124.17,128.55,123.93,-2.443,126.35,127.28,7744564,20131202,0,92,9.14866517837801,8.419088406005718,183.39,116.1,,0.0,-0.024737789600780727,-0.0
2013-12-03,144.7,144.94,131.59,16.534000000000002,132.68,124.17,25673331,20131203,1,93,9.922522372330569,9.651211725043945,177.78,116.1,,0.0,0.15301103920868728,0.0
2013-12-04,138.95,144.43,137.13,-3.9739999999999998,144.32,144.7,13146161,20131204,2,94,10.862402907535927,11.065718592596209,175.39,116.1,,0.0,-0.04054847744892547,-0.0
2013-12-05,140.48,143.35,139.5,1.101,140.15,138.95,9287415,20131205,3,95,10.347584310739451,10.283621934851723,175.39,116.1,,0.0,0.010950973698293719,0.0
2013-12-06,137.36,142.49,136.3,-2.221,141.51,140.48,7906050,20131206,4,96,9.969585591678095,9.737805165543088,175.39,116.1,,0.0,-0.022459913297586218,-0.0
2013-12-09,141.6,141.7,134.21,3.0869999999999997,137.0,137.36,9060690,20131209,0,97,9.744148925349927,9.438097566803286,175.39,116.1,,0.0,0.030400964670399183,0.0
2013-12-10,142.19,145.87,139.86,0.41700000000000004,140.05,141.6,10744854,20131210,1,98,9.631944612094985,9.314351137488567,175.39,116.1,,0.0,0.004158010148663677,0.0
2013-12-11,139.65,143.05,139.49,-1.786,141.88,142.19,7135935,20131211,2,99,9.07990958854239,8.547103851265764,175.39,116.1,,0.0,-0.01802489901709728,-0.0
2013-12-12,147.47,148.24,138.53,5.6,139.7,139.65,10766565,20131212,3,100,9.137194314045006,8.702156753045555,175.39,116.1,,0.0,0.054485472871663644,0.0
2013-12-13,147.65,151.8,147.32,0.122,148.05,147.47,10599519,20131213,4,101,9.411102166751185,9.161869396544498,175.39,116.1,,0.0,0.0012198429270822706,0.0
2013-12-16,147.94,150.43,146.1,0.196,148.48,147.65,6674334,20131216,0,102,8.949158602932773,8.51761988791951,175.39,116.1,,0.0,0.0019621779697898156,0.0
2013-12-17,152.46,154.63,146.32,3.055,147.58,147.94,10493864,20131217,1,103,8.891050395355398,8.489937226672774,160.73,116.1,,0.0,0.030095480400406202,0.0
2013-12-18,147.98,154.9,145.95,-2.938,152.24,152.46,11581445,20131218,2,104,8.896409691800129,8.55127894807358,160.73,119.52,,0.0,-0.02982513706272299,-0.0
2013-12-19,140.72,147.0,139.1,-4.906000000000001,146.9,147.98,12756513,20131219,3,105,9.302207250967601,9.19244192068482,154.9,123.93,,0.0,-0.0503050290681021,-0.0
2013-12-20,143.24,144.35,141.58,1.791,141.58,140.72,7418789,20131220,4,106,9.03836040310623,8.820116247873438,154.9,123.93,,0.0,0.017749444700929245,0.0
2013-12-23,143.55,146.24,142.6,0.21600000000000003,144.85,143.24,5383718,20131223,0,107,8.71849862926715,8.380100662749854,154.9,131.59,,0.0,0.002161861436841066,0.0
2013-12-24,151.41,154.97,149.82,5.475,150.0,143.55,9941485,20131224,1,108,8.99227990675634,8.826753982852656,154.97,134.21,,0.0,0.05330798245320765,0.0
2013-12-26,155.5,158.0,154.29,2.701,155.04,151.41,7129118,20131226,3,109,9.488450160336127,9.576520227781355,158.0,134.21,1.0,0.0,0.026654342599008056,0.0
2013-12-27,151.12,155.5,150.8,-2.8169999999999997,155.3,155.5,5465936,20131227,4,110,9.053125437416808,8.926317448589375,158.0,134.21,,1.0,-0.028571508426034727,-0.028571508426034727
2013-12-30,152.44,154.81,150.75,0.873,151.12,151.12,4469749,20131230,0,111,8.661923170582416,8.369475061133697,158.0,134.21,,1.0,0.00869685281240537,0.00869685281240537
2014-01-02,150.1,152.477,146.55,-1.535,149.8,152.44,6195355,20140102,3,112,8.413288565212977,8.043811688742302,158.0,138.53,,1.0,-0.015469337366243176,-0.015469337366243176
2014-01-03,149.56,152.19,148.6,-0.36,150.0,150.1,4698839,20140103,4,113,7.997527114573387,7.4833034174745645,158.0,138.53,,1.0,-0.0036040885305032204,-0.0036040885305032204
2014-01-06,147.0,150.4,145.24,-1.712,150.0,149.56,5367320,20140106,0,114,7.739565622939474,7.173529606396107,158.0,138.53,,1.0,-0.017265063330176647,-0.017265063330176647
2014-01-07,149.36,150.4,145.25,1.605,147.62,147.0,5041806,20140107,1,115,7.504146848477855,6.903725642208333,158.0,139.1,,1.0,0.015926912454730918,0.015926912454730918
2014-01-08,151.28,153.7,148.76,1.285,148.85,149.36,6166674,20140108,2,116,7.431041539971415,6.876562221792839,158.0,139.1,,1.0,0.01277292511673473,0.01277292511673473
2014-01-09,147.53,153.43,146.85,-2.479,152.5,151.28,5388905,20140109,3,117,7.3536731174664425,6.837020590385608,158.0,139.1,,1.0,-0.025100879420726495,-0.025100879420726495
2014-01-10,145.72,148.9,142.25,-1.227,148.46,147.53,7450531,20140110,4,118,7.506068278603962,7.12941785675991,158.0,139.1,,1.0,-0.012344572789112506,-0.012344572789112506
2014-01-13,139.34,147.0,137.82,-4.378,145.78,145.72,6324647,20140113,0,119,7.706427868986737,7.473495487851032,158.0,137.82,,1.0,-0.04476998253839021,-0.04476998253839021
2014-01-14,161.27,162.0,136.67,15.738,140.5,139.34,27935830,20140114,1,120,9.308586500509746,9.85436282805571,162.0,136.67,1.0,1.0,0.14616298939045153,0.14616298939045153
2014-01-15,164.13,172.23,162.1,1.7730000000000001,168.45,161.27,20488980,20140115,2,121,11.452370474660531,12.925781198055375,172.23,136.67,1.0,1.0,0.017578817751419933,0.017578817751419933
2014-01-16,170.97,172.7,162.4,4.167,162.5,164.13,11982100,20140116,3,122,11.450336778664852,12.726343700456367,172.7,136.67,,1.0,0.04082930577117375,0.04082930577117375
2014-01-17,170.01,173.2,167.95,-0.562,170.19,170.97,9216028,20140117,4,123,11.233940931810665,12.238831197476017,173.2,136.67,,1.0,-0.005630843665380408,-0.005630843665380408
2014-01-21,176.68,177.29,170.81,3.923,171.24,170.01,9745765,20140121,1,124,10.801761588932207,11.470987024727215,177.29,136.67,1.0,1.0,0.038482927878688206,0.038482927878688206
2014-01-22,178.56,180.31900000000002,174.76,1.064,177.81,176.68,7036758,20140122,2,125,10.756964808095132,11.316055419142009,180.31900000000002,136.67,1.0,1.0,0.010584492464620324,0.010584492464620324
2014-01-23,181.5,182.38,173.42,1.6469999999999998,177.23,178.56,7899515,20140123,3,126,10.593603466766899,11.001914692568686,182.38,136.67,1.0,1.0,0.016330974511959258,0.016330974511959258
2014-01-24,174.6,180.48,173.53,-3.802,177.85,181.5,7711296,20140124,4,127,10.262365121195181,10.46165939423288,182.38,136.67,,1.0,-0.03875801029940371,-0.03875801029940371
2014-01-27,169.62,177.92,164.71,-2.852,175.16,174.6,8737773,20140127,0,128,10.855789188432087,11.305438149780882,182.38,136.67,,1.0,-0.02893700247194775,-0.02893700247194775
2014-01-28,178.38,178.98,171.0,5.164,171.5,169.62,6128237,20140128,1,129,10.594352720446373,10.862046392782227,182.38,136.67,,1.0,0.05035546530450734,0.05035546530450734
2014-01-29,175.23,179.09,173.13,-1.766,175.3,178.38,5956817,20140129,2,130,10.492138450340372,10.676440205737585,182.38,136.67,,1.0,-0.017816709517733675,-0.017816709517733675
2014-01-30,182.84,184.78,177.01,4.343,178.0,175.23,8575210,20140130,3,131,10.244670467971158,10.288914842547214,184.78,136.67,1.0,1.0,0.04251205674321606,0.04251205674321606
2014-01-31,181.41,186.0,178.515,-0.782,178.85,182.84,6512951,20140131,4,132,10.292427847370904,10.353059530555518,186.0,136.67,,1.0,-0.00785179051031241,-0.00785179051031241
2014-02-03,177.11,184.88,175.16,-2.37,182.89,181.41,6778609,20140203,0,133,10.240388804343436,10.268651592751324,186.0,136.67,,1.0,-0.02398865448469021,-0.02398865448469021
2014-02-04,178.73,181.6,176.2,0.915,180.7,177.11,4690883,20140204,1,134,9.800352322238037,9.619498044406427,186.0,136.67,,1.0,0.009105278733746135,0.009105278733746135
2014-02-05,174.42,180.59,169.36,-2.411,178.3,178.73,7275952,20140205,2,135,9.930320598036623,9.83423163924377,186.0,162.1,,1.0,-0.024410103403447698,-0.024410103403447698
2014-02-06,178.38,180.11,176.0,2.27,176.3,174.42,5847953,20140206,3,136,9.401199414504985,9.0710007516757,186.0,162.4,,1.0,0.022449922439221726,0.022449922439221726
2014-02-07,186.53,186.63,179.6,4.569,181.01,178.38,8964054,20140207,4,137,9.656545417657313,9.489533985895601,186.63,164.71,1.0,1.0,0.044675977818409936,0.044675977818409936
2014-02-10,196.56,199.3,189.32,5.377000000000001,189.34,186.53,12989290,20140210,0,138,10.680497640145393,11.013596124612555,199.3,164.71,1.0,1.0,0.05237564415645254,0.05237564415645254
2014-02-11,196.62,202.2,192.7,0.031,198.97,196.56,10734470,20140211,1,139,11.134089491027904,11.634449975900967,202.2,164.71,,1.0,0.0003052037258545519,0.0003052037258545519
2014-02-12,195.32,198.269,194.32,-0.6609999999999999,195.78,196.62,5181313,20140212,2,140,10.480898585222304,10.609723310678403,202.2,164.71,,1.0,-0.006633692745318817,-0.006633692745318817
2014-02-13,199.63,202.72,193.25,2.207,193.34,195.32,8174049,20140213,3,141,10.388998592064565,10.457760202360578,202.72,164.71,,1.0,0.021826413991102765,0.021826413991102765
2014-02-14,198.23,201.88,197.0,-0.701,198.1,199.63,6173462,20140214,4,142,10.040907391654077,9.93805884137193,202.72,164.71,,1.0,-0.0070376804824427925,-0.0070376804824427925
2014-02-18,203.7,206.0,201.36,2.759,205.24,198.23,9355871,20140218,1,143,9.707188172411804,9.462317661987695,206.0,169.36,1.0,1.0,0.027220350530640525,0.027220350530640525
2014-02-19,193.64,203.7,193.41,-4.939,203.7,203.7,16419900,20140219,2,144,9.760171118575789,9.572675307163488,206.0,169.36,,1.0,-0.05064755816126657,-0.05064755816126657
2014-02-20,209.97,215.21,206.27,8.433,215.01,193.64,18022260,20140220,3,145,9.91924661540229,9.830985266426406,215.21,169.36,1.0,1.0,0.08096389829806447,0.08096389829806447
2014-02-21,209.6,213.98,209.19,-0.17600000000000002,211.64,209.97,7828981,20140221,4,146,10.866588611622797,11.232187231927975,215.21,169.36,,1.0,-0.001763710922670859,-0.001763710922670859
2014-02-24,217.65,218.36,208.32,3.841,208.76,209.6,8303133,20140224,0,147,10.791444136178754,11.073228934236798,218.36,169.36,1.0,1.0,0.037687315551419596,0.037687315551419596
2014-02-25,248.0,259.2,228.45,13.944,230.0,217.65,32797000,20140225,1,148,14.319497068224445,16.21013174582792,259.2,169.36,1.0,1.0,0.13054047816667566,0.13054047816667566
2014-02-26,253.0,265.0,247.5,2.016,258.58,248.0,24771190,20140226,2,149,17.322271918201828,20.36211418169482,265.0,169.36,,1.0,0.01996074256253815,0.01996074256253815
2014-02-27,252.54,261.9,248.33,-0.182,261.25,253.0,17970710,20140227,3,150,17.0111561144401,19.500498957113233,265.0,176.0,,1.0,-0.0018198367169859828,-0.0018198367169859828
2014-02-28,244.81,252.68,242.55,-3.0610000000000004,249.65,252.54,14612690,20140228,4,151,16.41468707204456,18.29376576239981,265.0,179.6,,1.0,-0.031087252533485803,-0.031087252533485803
2014-03-03,250.56,251.65,234.99,2.349,237.26,244.81,13109300,20140303,0,152,16.517897386156168,18.194596994049085,265.0,189.32,,1.0,0.02321601332538978,0.02321601332538978
2014-03-04,254.84,260.0,252.83,1.7080000000000002,258.48,250.56,8765392,20140304,1,153,16.397179390992047,17.793984061401574,265.0,192.7,,1.0,0.016937484445849065,0.016937484445849065
2014-03-05,252.66,256.99,251.8,-0.855,256.72,254.84,5946736,20140305,2,154,15.49107182584196,16.278786186195216,265.0,193.25,,1.0,-0.008591185846396098,-0.008591185846396098
2014-03-06,252.94,257.5,249.45,0.111,254.14,252.66,7374719,20140306,3,155,14.81461051472625,15.181614694481109,265.0,193.25,,1.0,0.0011075950499388725,0.0011075950499388725
2014-03-07,246.21,254.85,244.41,-2.661,252.94,252.94,7818465,20140307,4,156,14.416918523598806,14.549399401773055,265.0,193.41,,1.0,-0.026967476142100353,-0.026967476142100353
2014-03-10,238.84,243.0,236.06,-2.9930000000000003,242.7,246.21,7745751,20140310,0,157,14.640835086025119,14.860146148250411,265.0,193.41,,1.0,-0.030390958630938363,-0.030390958630938363
2014-03-11,234.41,244.6,232.426,-1.855,236.5,238.84,8836349,20140311,1,158,14.562940966874995,14.716659995131502,265.0,193.41,,1.0,-0.01872215276989535,-0.01872215276989535
2014-03-12,241.49,247.5,231.11,3.02,231.5,234.41,9763911,20140312,2,159,14.729037282198606,14.939771995806035,265.0,206.27,,1.0,0.02975634545890678,0.02975634545890678
2014-03-13,237.79,244.19,234.0,-1.5319999999999998,243.79,241.49,6236325,20140313,3,160,14.316397439869126,14.30646906296941,265.0,208.32,,1.0,-0.01544013313999736,-0.01544013313999736
2014-03-14,230.97,236.93599999999998,228.32,-2.8680000000000003,235.29,237.79,8289733,20140314,4,161,14.212179470263012,14.154939854560524,265.0,208.32,,1.0,-0.029100099269737913,-0.029100099269737913
2014-03-17,233.98,237.93,230.5,1.3030000000000002,234.95,230.97,5912592,20140317,0,162,13.595617589839124,13.258281207219335,265.0,228.32,,1.0,0.012947809661387493,0.012947809661387493
2014-03-18,240.04,241.5,235.02,2.59,236.95,233.98,6242349,20140318,1,163,13.316925036306507,12.894510379566729,265.0,228.32,,1.0,0.02556993450185666,0.02556993450185666
2014-03-19,235.84,241.55,233.51,-1.75,241.39,240.04,5071327,20140319,2,164,12.837204507470778,12.247242328921804,265.0,228.32,,1.0,-0.01765196712034031,-0.01765196712034031
2014-03-20,234.91,239.25,233.36,-0.39399999999999996,236.16,235.84,3817905,20140320,3,165,12.277458567853472,11.504943351696411,265.0,228.32,,1.0,-0.003951146935297921,-0.003951146935297921
2014-03-21,228.89,236.2,227.5,-2.563,236.02,234.91,8227310,20140321,4,166,11.95223502191058,11.130950904787918,265.0,227.5,,1.0,-0.025960923261116927,-0.025960923261116927
2014-03-24,220.17,229.9,210.27,-3.81,229.75,228.89,11332950,20140324,0,167,13.105668329976263,12.932157450881464,265.0,210.27,0.0,1.0,-0.03884156357947593,-0.03884156357947593
2014-03-25,220.44,227.05,217.9,0.12300000000000001,224.14,220.17,7865375,20140325,1,168,12.91333482599319,12.673203124089126,265.0,210.27,,0.0,0.0012255737899534971,0.0
2014-03-26,212.96,222.6,211.35,-3.3930000000000002,221.95,220.44,6907306,20140326,2,169,12.762122555190613,12.483442707538744,265.0,210.27,,0.0,-0.0345211943682331,-0.0
2014-03-27,207.32,213.6,203.0,-2.648,212.37,212.96,9505307,20140327,3,170,13.187384176605164,13.144317013215833,265.0,203.0,0.0,0.0,-0.02684086132529581,-0.0
2014-03-28,212.37,216.72,210.27,2.436,212.8,207.32,9684761,20140328,4,171,12.574894659493573,12.251741411435473,265.0,203.0,,0.0,0.024066543132701897,0.0
2014-03-31,208.45,216.75,206.39,-1.8459999999999999,216.5,212.37,8380023,20140331,0,172,12.373540585639258,11.99950922323961,265.0,203.0,,0.0,-0.018630832127401697,-0.0
2014-04-01,216.97,218.16,208.58,4.087,209.02,208.45,7371422,20140401,1,173,12.119582334643095,11.676907993469372,265.0,203.0,,0.0,0.04005989080847469,0.0
2014-04-02,230.29,230.89,218.05,6.138999999999999,220.0,216.97,10782250,20140402,2,174,13.05780217593127,13.111986927692554,265.0,203.0,,0.0,0.05958028912464422,0.0
2014-04-03,225.4,235.73,222.0,-2.123,230.3,230.29,10923730,20140403,3,175,13.57618382318783,13.865055337342234,265.0,203.0,,0.0,-0.021462782654248832,-0.0
2014-04-04,212.225,228.27,211.25,-5.845,226.01,225.4,11345620,20140404,4,176,14.072894408136813,14.555047959036829,265.0,203.0,,0.0,-0.06022956898164452,-0.0
2014-04-07,207.52,216.2,203.51,-2.217,205.81,212.225,9855478,20140407,0,177,14.78354040149525,15.533041564507052,265.0,203.0,,0.0,-0.02241931205589764,-0.0
2014-04-08,215.46,216.49,206.42,3.826,210.05,207.52,6889296,20140408,1,178,14.355036711934067,14.804636022567312,265.0,203.0,,0.0,0.03754755689791266,0.0
2014-04-09,216.93,218.45,210.89,0.682,216.76,215.46,5157923,20140409,2,179,14.043669727091533,14.288017886221647,261.9,203.0,,0.0,0.006799443388923675,0.0
2014-04-10,204.19,217.5,203.79,-5.872999999999999,216.82,216.93,7211492,20140410,3,180,14.013336114560863,14.210948834724993,260.0,203.0,,0.0,-0.06052378792002689,-0.0
2014-04-11,203.78,207.0,198.6,-0.201,200.61,204.19,9071300,20140411,4,181,14.40576011563536,14.760155656764342,260.0,198.6,,0.0,-0.002009952388804089,-0.0
2014-04-14,198.09,208.44,194.41,-2.792,207.6,203.78,7703031,20140414,0,182,14.37160010421386,14.66280156919535,260.0,194.41,0.0,0.0,-0.02831950767154953,-0.0
2014-04-15,193.91,199.29,184.32,-2.11,199.09,198.09,13667070,20140415,1,183,14.834181924114379,15.302428026638315,257.5,184.32,0.0,0.0,-0.02132733898006303,-0.0
2014-04-16,199.11,199.99,190.82,2.682,197.0,193.91,7205319,20140416,2,184,14.319256283322883,14.484770956417274,257.5,184.32,,0.0,0.026463301931416782,0.0
2014-04-17,198.12,202.29,194.08,-0.49700000000000005,199.61,199.11,5929506,20140417,3,185,13.779323883132975,13.670801495559397,254.85,184.32,,0.0,-0.0049845281059064375,-0.0
2014-04-21,204.38,206.2,194.0,3.16,197.08,198.12,5266490,20140421,0,186,13.635748982056304,13.474694629484341,247.5,184.32,,0.0,0.03110809846402591,0.0
